Journal,Publisher,Business model,APC 2019 (€),APC 2020 (€),APC 2021 (€),APC 2022 (€),APC 2023 (€),APC (€)
Systemic Practice and Action Research,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Systems Microbiology and Biomanufacturing,Springer Nature,Hybrid,,2170,2170,2170,2390,2390
S�o Paulo Journal of Mathematical Sciences,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
TEST,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
TOP,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Targeted Oncology,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
TechTrends,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Techniques in Coloproctology,Springer Nature,Hybrid,2990,3060,3060,3190,3190,3190
Technology and Economics of Smart Grids and Sustainable Energy,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
"Technology, Knowledge and Learning",Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Telecommunication Systems,Springer Nature,Hybrid,2040,2170,2190,2290,2190,2190
"Terrestrial, Atmospheric and Oceanic Sciences",Springer Nature,OA,,,,1570,1690,1690
Tertiary Education and Management,Springer Nature,Hybrid,1790,1790,2190,2290,2190,2190
Thalassas: An International Journal of Marine Sciences,Springer Nature,Hybrid,2480,2170,2190,2190,2290,2290
The AAPS Journal,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
The American Journal of Gastroenterology,Springer Nature,Hybrid,3490,,,,,3490
The American Sociologist,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Analysis of Verbal Behavior,Springer Nature,Hybrid,,2170,2190,2190,2290,2290
The Annals of Regional Science,Springer Nature,Hybrid,2040,2170,2190,2290,2190,2190
The Asia-Pacific Education Researcher,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Astronomy and Astrophysics Review,Springer Nature,Hybrid,3490,3580,3580,3690,3890,3890
The Australian Educational Researcher,Springer Nature,Hybrid,2040,2170,2190,2390,2290,2290
The Australian Journal of Language and Literacy,Springer Nature,Hybrid,,,,2190,2290,2290
The Botanical Review,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
The Cerebellum,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
The Computer Games Journal,Springer Nature,Hybrid,2040,2170,2190,2190,,2190
The European Journal of Development Research,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
The European Journal of Health Economics,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
The European Physical Journal A,Springer Nature,Hybrid,1800,1800,2590,2690,2790,2790
The European Physical Journal B,Springer Nature,Hybrid,1800,1800,2590,2590,2490,2490
The European Physical Journal D,Springer Nature,Hybrid,1800,1800,2590,2690,2690,2690
The European Physical Journal E,Springer Nature,Hybrid,1800,1800,2590,2590,2490,2490
The European Physical Journal H,Springer Nature,Hybrid,1800,1800,2590,2590,2590,2590
The European Physical Journal Plus,Springer Nature,Hybrid,1800,1800,2590,2690,2790,2790
The European Physical Journal Special Topics,Springer Nature,Hybrid,1800,1800,2590,2690,2790,2790
The Geneva Papers on Risk and Insurance - Issues and Practice,Springer Nature,Hybrid,2040,2170,2190,2390,2390,2390
The Geneva Risk and Insurance Review,Springer Nature,Hybrid,2040,2170,2190,2190,2390,2390
The ISME Journal,Springer Nature,Hybrid,2700,2700,3060,3060,3290,3290
The Indian Journal of Labour Economics,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
The Indian Journal of Pediatrics,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
The International Journal of Advanced Manufacturing Technology,Springer Nature,Hybrid,2040,2570,2590,2690,2790,2790
The International Journal of Cardiovascular Imaging,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
The International Journal of Life Cycle Assessment,Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
The International Sports Law Journal,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Japanese Economic Review,Springer Nature,Hybrid,,1790,2190,2190,2390,2390
The Journal of Analysis,Springer Nature,Hybrid,1790,1790,2590,2590,2790,2790
The Journal of Antibiotics,Springer Nature,Hybrid,2480,2570,3060,3190,3190,3190
The Journal of Behavioral Health Services & Research,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
The Journal of Comparative Germanic Linguistics,Springer Nature,Hybrid,2040,2170,2190,2290,,2290
The Journal of Comparative Germanic Linguistics,Springer Nature,OA,,,,,2290,2290
The Journal of East Asian Philosophy,Springer Nature,Hybrid,,2170,2190,2290,2190,2190
The Journal of Economic Inequality,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
The Journal of Ethics,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
The Journal of Frailty & Aging,Springer Nature,Hybrid,1790,1790,2190,2290,2190,2190
The Journal of Geometric Analysis,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Journal of Headache and Pain,Springer Nature,OA,1990,2290,2490,2690,2890,2890
The Journal of Mathematical Neuroscience,Springer Nature,OA,1290,1390,1290,,,1290
The Journal of Membrane Biology,Springer Nature,Hybrid,2480,2570,2590,2590,2790,2790
The Journal of Obstetrics and Gynecology of India,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
The Journal of Physiological Sciences,Springer Nature,OA,,1980,2090,2090,2190,2190
The Journal of Physiological Sciences,Springer Nature,Hybrid,2480,,,,,2480
The Journal of Prevention of Alzheimer's Disease,Springer Nature,Hybrid,1790,1790,2190,2390,2290,2290
The Journal of Primary Prevention,Springer Nature,Hybrid,2480,2570,2590,,,2590
The Journal of Real Estate Finance and Economics,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Journal of Supercomputing,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Journal of Technology Transfer,Springer Nature,Hybrid,2040,2570,2590,2690,2690,2690
The Journal of Value Inquiry,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
The Journal of the Astronautical Sciences,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
The Mathematical Intelligencer,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
The Nucleus,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
The Patient - Patient-Centered Outcomes Research,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
The Pharmacogenomics Journal,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
The Protein Journal,Springer Nature,Hybrid,2480,2570,2590,2790,2890,2890
The Psychological Record,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
The Ramanujan Journal,Springer Nature,Hybrid,2040,2170,2190,2090,2190,2190
The Review of Austrian Economics,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
The Review of International Organizations,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
The Review of Socionetwork Strategies,Springer Nature,Hybrid,2040,2170,2190,2290,2190,2190
The Science of Nature,Springer Nature,Hybrid,1790,1790,2590,2690,2790,2790
The Ultrasound Journal,Springer Nature,OA,,1990,1890,1890,1990,1990
The Urban Review,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
The VLDB Journal,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
The Visual Computer,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
"The journal of nutrition, health & aging",Springer Nature,Hybrid,2990,3060,3060,3290,3290,3290
Theoretical Biology and Medical Modelling,Springer Nature,OA,2170,2040,2190,,,2190
Theoretical Chemistry Accounts,Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
Theoretical Ecology,Springer Nature,Hybrid,2480,2170,2190,2190,2390,2390
Theoretical Medicine and Bioethics,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Theoretical and Applied Climatology,Springer Nature,Hybrid,2480,2170,2190,2190,2290,2290
Theoretical and Applied Genetics,Springer Nature,Hybrid,2990,3060,3060,3290,3490,3490
Theoretical and Computational Fluid Dynamics,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Theoretical and Experimental Plant Physiology,Springer Nature,Hybrid,2480,2170,2590,2690,2790,2790
Theory and Decision,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Theory and Society,Springer Nature,Hybrid,2040,2170,2190,2090,2190,2190
Theory in Biosciences,Springer Nature,Hybrid,2040,2170,2190,2390,2290,2290
Theory of Computing Systems,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Therapeutic Innovation & Regulatory Science,Springer Nature,Hybrid,,2570,2570,2690,2790,2790
Thrombosis Journal,Springer Nature,OA,1870,1990,2190,2290,2390,2390
Thyroid Research,Springer Nature,OA,2170,1870,2090,2090,2190,2190
Tissue Engineering and Regenerative Medicine,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Topics in Catalysis,Springer Nature,Hybrid,2480,2570,2590,2490,2690,2690
Topics in Current Chemistry,Springer Nature,Hybrid,2990,3060,3060,3190,3190,3190
Topoi,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Toxicological Research,Springer Nature,Hybrid,,2570,2190,2190,2290,2290
Toxicology and Environmental Health Sciences,Springer Nature,Hybrid,,2570,2590,2690,2790,2790
Transactions of Tianjin University,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Transactions of the Indian Institute of Metals,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Transactions of the Indian National Academy of Engineering,Springer Nature,Hybrid,,2170,2190,2190,2290,2290
Transactions on Electrical and Electronic Materials,Springer Nature,Hybrid,1790,1790,2190,2190,2290,2290
Transformation Groups,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Transgenic Research,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Transition Metal Chemistry,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Translational Medicine Communications,Springer Nature,OA,1690,1870,1790,1990,2090,2090
Translational Neurodegeneration,Springer Nature,OA,2040,2040,2170,2390,2490,2490
Translational Neuroscience Reviews,Springer Nature,Hybrid,1790,,,,,1790
Translational Psychiatry,Springer Nature,OA,2940,3060,3170,3390,3590,3590
Translational Stroke Research,Springer Nature,Hybrid,3490,3580,3580,3690,3890,3890
Transport in Porous Media,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Transportation,Springer Nature,Hybrid,2040,2170,2190,2290,2190,2190
Transportation Infrastructure Geotechnology,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Transportation in Developing Economies,Springer Nature,Hybrid,2040,2570,2590,2590,2590,2590
Trauma und Berufskrankheit,Springer Nature,Hybrid,2240,2240,,,,2240
Tree Genetics & Genomes,Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
Trees,Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
Trends in Organized Crime,Springer Nature,Hybrid,2040,2170,2190,2390,2390,2390
Trends in Psychology,Springer Nature,Hybrid,,2170,2190,2290,2290,2290
Trials,Springer Nature,OA,1790,1790,1870,1890,1990,1990
Tribology Letters,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Triple Helix,Springer Nature,OA,930,,,,,930
Tropical Animal Health and Production,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
"Tropical Diseases, Travel Medicine and Vaccines",Springer Nature,OA,1790,1870,1890,1990,2090,2090
Tropical Ecology,Springer Nature,Hybrid,,2170,2190,2290,2390,2390
Tropical Medicine and Health,Springer Nature,OA,1870,1870,2120,2390,2390,2390
Tropical Plant Biology,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Tropical Plant Pathology,Springer Nature,Hybrid,2480,2170,2190,2190,2290,2290
Tungsten,Springer Nature,Hybrid,,1790,2190,2190,2290,2290
URBAN DESIGN International,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Universal Access in the Information Society,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Unterrichtswissenschaft,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Updates in Surgery,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Urban Development and Megacities,Springer Nature,Hybrid,1790,,,,,1790
Urban Ecosystems,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Urban Forum,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Urban Transformations,Springer Nature,OA,,800,790,840,940,940
Urolithiasis,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Urologie in der Praxis,Springer Nature,Hybrid,,2240,2380,2380,2490,2490
User Modeling and User-Adapted Interaction,Springer Nature,Hybrid,2480,2170,2190,2290,2390,2390
VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Vegetation History and Archaeobotany,Springer Nature,Hybrid,2480,2570,2590,2590,2790,2790
Vegetos,Springer Nature,Hybrid,,2570,2190,2290,2390,2390
Veterinary Research,Springer Nature,OA,1500,1500,1500,1500,1750,1750
Veterinary Research Communications,Springer Nature,Hybrid,2990,2570,3060,3190,3190,3190
Vietnam Journal of Mathematics,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Virchows Archiv,Springer Nature,Hybrid,2990,3060,3060,3190,3490,3490
Virologica Sinica,Springer Nature,Hybrid,2200,2200,2590,,,2590
Virology Journal,Springer Nature,OA,1990,2040,2190,2390,2590,2590
Virtual Reality,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Virus Genes,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
VirusDisease,Springer Nature,Hybrid,,2170,2190,2290,2190,2190
Visualization in Engineering,Springer Nature,OA,1100,1100,,,,1100
Vocations and Learning,Springer Nature,Hybrid,2040,2170,2190,2190,,2190
Vocations and Learning,Springer Nature,OA,,,,,2190,2190
WMU Journal of Maritime Affairs,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Waste Disposal & Sustainable Energy,Springer Nature,Hybrid,,1790,2190,2290,2490,2490
Waste and Biomass Valorization,Springer Nature,Hybrid,2040,2170,2590,2690,2790,2790
Water Conservation Science and Engineering,Springer Nature,Hybrid,2040,2170,2190,2190,2390,2390
Water History,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
Water Resources Management,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Water Waves,Springer Nature,Hybrid,1790,1790,2190,2290,2490,2490
"Water, Air, & Soil Pollution",Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
Welding in the World,Springer Nature,Hybrid,2480,2170,2190,2290,2490,2490
Wetlands,Springer Nature,Hybrid,2040,2570,2590,2690,2690,2690
Wetlands Ecology and Management,Springer Nature,Hybrid,2040,2170,2190,2090,2290,2290
Wiener Medizinische Wochenschrift,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Wiener klinische Wochenschrift,Springer Nature,Hybrid,2240,2240,3060,3190,3290,3290
Wiener klinische Wochenschrift Education,Springer Nature,Hybrid,2240,2240,,,,2240
Wiener klinisches Magazin,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Wireless Networks,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Wireless Personal Communications,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Wirtschaftsdienst,Springer Nature,Hybrid,2240,,,,,2240
Wirtschaftsinformatik & Management,Springer Nature,Hybrid,,2240,2380,2490,2590,2590
Women's Midlife Health,Springer Nature,OA,1690,1790,1990,1890,2090,2090
Wood Science and Technology,Springer Nature,Hybrid,2040,2570,2590,2590,2690,2690
World Journal of Emergency Surgery,Springer Nature,OA,2290,2490,2690,2890,2990,2990
World Journal of Microbiology and Biotechnology,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
World Journal of Pediatrics,Springer Nature,Hybrid,2480,2570,2590,2790,2890,2890
World Journal of Surgery,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
World Journal of Surgical Oncology,Springer Nature,OA,1870,1990,2090,2290,2390,2390
World Journal of Urology,Springer Nature,Hybrid,2990,3060,3060,3190,3190,3190
World Wide Web,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
ZDM,Springer Nature,Hybrid,2040,2170,2190,2190,2390,2390
Zeitschrift f�r Arbeitswissenschaft,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Au�en- und Sicherheitspolitik,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Bildungsforschung,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Didaktik der Naturwissenschaften,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Epileptologie,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Erziehungswissenschaft,Springer Nature,Hybrid,2240,2240,2380,2490,2690,2690
Zeitschrift f�r Ethik und Moralphilosophie,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Friedens- und Konfliktforschung,Springer Nature,Hybrid,,2240,2380,2380,2590,2590
Zeitschrift f�r Gerontologie und Geriatrie,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Grundschulforschung,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
"Zeitschrift f�r Herz-,Thorax- und Gef��chirurgie",Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Literaturwissenschaft und Linguistik,Springer Nature,Hybrid,2240,2240,2380,2490,2490,2490
Zeitschrift f�r Politikwissenschaft,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Psychodrama und Soziometrie,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
"Zeitschrift f�r Religion, Gesellschaft und Politik",Springer Nature,Hybrid,2240,2240,2380,2590,2590,2590
Zeitschrift f�r Rheumatologie,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zeitschrift f�r Vergleichende Politikwissenschaft,Springer Nature,Hybrid,2240,2240,2380,2380,2380,2380
Zeitschrift f�r Weiterbildungsforschung,Springer Nature,OA,,,1200,1240,1290,1290
Zeitschrift f�r angewandte Mathematik und Physik,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Zeitschrift f�r die gesamte Versicherungswissenschaft,Springer Nature,Hybrid,2240,2240,2380,2490,,2490
"Zentralblatt f�r Arbeitsmedizin, Arbeitsschutz und Ergonomie",Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Zoological Letters,Springer Nature,OA,,1630,1630,1630,1630,1630
Zoomorphology,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
aBIOTECH,Springer Nature,Hybrid,,1790,1790,1690,1690,1690
acta ethologica,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
arktos,Springer Nature,Hybrid,2480,2170,2190,,,2190
coloproctology,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
computational complexity,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
cultura & psych�,Springer Nature,Hybrid,,,2380,2380,2490,2490
e & i Elektrotechnik und Informationstechnik,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
hautnah,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
manuscripta mathematica,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
medizinische genetik,Springer Nature,Hybrid,2240,2240,,,,2240
memo - Magazine of European Medical Oncology,Springer Nature,Hybrid,2240,2240,3060,3190,3290,3290
neurogenetics,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
neuropsychiatrie,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
npj 2D Materials and Applications,Springer Nature,OA,2170,2290,2490,2690,2790,2790
